week_end,geo,ab_estimate,pct_mean,pct_q025,pct_q25,pct_q75,pct_q975
2020-10-31,QC,Anti-S estimate,0.017824087,0.00778371,NA,NA,0.045299215
2020-11-07,QC,Anti-S estimate,0.018798137,0.008415876,NA,NA,0.047046013
2020-11-14,QC,Anti-S estimate,0.019823123,0.009091053,NA,NA,0.048828373
2020-11-21,QC,Anti-S estimate,0.020896173,0.009757975,NA,NA,0.051006626
2020-11-28,QC,Anti-S estimate,0.022012639,0.010422269,NA,NA,0.052475962
2020-12-05,QC,Anti-S estimate,0.02316558,0.011103673,NA,NA,0.054951566
2020-12-12,QC,Anti-S estimate,0.024345314,0.011616792,NA,NA,0.057244502
2020-12-19,QC,Anti-S estimate,0.025539117,0.012279104,NA,NA,0.05934687
2020-12-26,QC,Anti-S estimate,0.026731137,0.012992144,NA,NA,0.061741515
2021-01-02,QC,Anti-S estimate,0.027902589,0.01366918,NA,NA,0.063587244
2021-01-09,QC,Anti-S estimate,0.031836718,0.015906642,NA,NA,0.070226051
2021-01-16,QC,Anti-S estimate,0.03622383,0.018516272,NA,NA,0.0760712
2021-01-23,QC,Anti-S estimate,0.041146083,0.021326725,NA,NA,0.08318401
2021-01-30,QC,Anti-S estimate,0.046709752,0.024587047,NA,NA,0.091336516
2021-02-06,QC,Anti-S estimate,0.053050693,0.028632747,NA,NA,0.101034782
2021-02-13,QC,Anti-S estimate,0.060340979,0.03337575,NA,NA,0.110569292
2021-02-20,QC,Anti-S estimate,0.068796956,0.039158764,NA,NA,0.121972012
2021-02-27,QC,Anti-S estimate,0.07868887,0.046068586,NA,NA,0.133807962
2021-03-06,QC,Anti-S estimate,0.090352023,0.054399514,NA,NA,0.149457704
2021-03-13,QC,Anti-S estimate,0.104198949,0.064478413,NA,NA,0.165552908
2021-03-20,QC,Anti-S estimate,0.120731321,0.076695212,NA,NA,0.18466321
2021-03-27,QC,Anti-S estimate,0.140548889,0.091046164,NA,NA,0.207550787
2021-04-03,QC,Anti-S estimate,0.164350673,0.110079252,NA,NA,0.234799325
2021-04-10,QC,Anti-S estimate,0.192920772,0.133578639,NA,NA,0.267855138
2021-04-17,QC,Anti-S estimate,0.227088084,0.161306942,NA,NA,0.305654107
2021-04-24,QC,Anti-S estimate,0.267647543,0.195614497,NA,NA,0.351709532
2021-05-01,QC,Anti-S estimate,0.315208378,0.236687073,NA,NA,0.402314666
2021-05-08,QC,Anti-S estimate,0.369592625,0.2856627,NA,NA,0.458404423
2021-05-15,QC,Anti-S estimate,0.429624772,0.342027488,NA,NA,0.519389722
2021-05-22,QC,Anti-S estimate,0.493443403,0.401750093,NA,NA,0.583195996
2021-05-29,QC,Anti-S estimate,0.558712759,0.46531924,NA,NA,0.647572062
2021-06-05,QC,Anti-S estimate,0.622926504,0.528771097,NA,NA,0.707837623
2021-06-12,QC,Anti-S estimate,0.683724543,0.590426921,NA,NA,0.76516377
2021-06-19,QC,Anti-S estimate,0.739163068,0.650207441,NA,NA,0.814296619
2021-06-26,QC,Anti-S estimate,0.787908193,0.704707382,NA,NA,0.855492509
2021-07-03,QC,Anti-S estimate,0.82932537,0.750681672,NA,NA,0.889464259
2021-07-10,QC,Anti-S estimate,0.863442965,0.790697481,NA,NA,0.915940352
2021-07-17,QC,Anti-S estimate,0.890804436,0.823670259,NA,NA,0.935566357
2021-07-24,QC,Anti-S estimate,0.912263983,0.850842526,NA,NA,0.950577992
2021-07-31,QC,Anti-S estimate,0.928790166,0.873839598,NA,NA,0.961558998
2021-08-07,QC,Anti-S estimate,0.941319593,0.891367345,NA,NA,0.969456139
2021-08-14,QC,Anti-S estimate,0.950671302,0.904850655,NA,NA,0.975024806
2021-08-21,QC,Anti-S estimate,0.957510867,0.915190875,NA,NA,0.979053086
2021-08-28,QC,Anti-S estimate,0.9623804,0.923452592,NA,NA,0.981710679
2021-09-04,QC,Anti-S estimate,0.96578979,0.929085549,NA,NA,0.983670237
2021-09-11,QC,Anti-S estimate,0.968113747,0.932765623,NA,NA,0.985085892
2021-09-18,QC,Anti-S estimate,0.969608578,0.935707288,NA,NA,0.985807385
2021-09-25,QC,Anti-S estimate,0.970452823,0.937136612,NA,NA,0.986187883
2021-10-02,QC,Anti-S estimate,0.970774557,0.938032805,NA,NA,0.986337094
2021-10-09,QC,Anti-S estimate,0.970670204,0.938410818,NA,NA,0.986343503
2021-10-16,QC,Anti-S estimate,0.970217999,0.938556266,NA,NA,0.986154658
2021-10-23,QC,Anti-S estimate,0.969488018,0.937364324,NA,NA,0.985803131
2021-10-30,QC,Anti-S estimate,0.968549865,0.936214789,NA,NA,0.985250274
2021-11-06,QC,Anti-S estimate,0.967478516,0.934020985,NA,NA,0.984683713
2021-11-13,QC,Anti-S estimate,0.966358377,0.931948288,NA,NA,0.984007822
2021-11-20,QC,Anti-S estimate,0.96528532,0.93041247,NA,NA,0.983602987
2021-11-27,QC,Anti-S estimate,0.964366275,0.929071677,NA,NA,0.983185794
2021-12-04,QC,Anti-S estimate,0.963715958,0.928645114,NA,NA,0.982797133
2021-12-11,QC,Anti-S estimate,0.963450446,0.927979426,NA,NA,0.9824987
2021-12-18,QC,Anti-S estimate,0.963675587,0.92865183,NA,NA,0.982488794
2021-12-25,QC,Anti-S estimate,0.964410104,0.929619233,NA,NA,0.98261313
2022-01-01,QC,Anti-S estimate,0.9655726,0.932149687,NA,NA,0.983059785
2022-01-08,QC,Anti-S estimate,0.967069106,0.934693629,NA,NA,0.983705449
2022-01-15,QC,Anti-S estimate,0.968806024,0.937474393,NA,NA,0.984605406
2022-01-22,QC,Anti-S estimate,0.970696045,0.940907126,NA,NA,0.985474553
2022-01-29,QC,Anti-S estimate,0.972661919,0.94496158,NA,NA,0.986554251
2022-02-05,QC,Anti-S estimate,0.974638285,0.948712284,NA,NA,0.987563924
2022-02-12,QC,Anti-S estimate,0.976571921,0.951535682,NA,NA,0.988617645
2022-02-19,QC,Anti-S estimate,0.978421017,0.954951827,NA,NA,0.989645371
2022-02-26,QC,Anti-S estimate,0.980158123,0.958604725,NA,NA,0.990559971
2022-03-05,QC,Anti-S estimate,0.981768301,0.961422673,NA,NA,0.991374714
2022-03-12,QC,Anti-S estimate,0.983242589,0.964260089,NA,NA,0.992143962
2022-03-19,QC,Anti-S estimate,0.98457732,0.96693194,NA,NA,0.992833428
2022-03-26,QC,Anti-S estimate,0.985773281,0.969024773,NA,NA,0.993439998
2022-04-02,QC,Anti-S estimate,0.986834592,0.970935826,NA,NA,0.994037628
2022-04-09,QC,Anti-S estimate,0.987767489,0.972734508,NA,NA,0.994559776
2022-04-16,QC,Anti-S estimate,0.98857915,0.97394875,NA,NA,0.994973476
2022-04-23,QC,Anti-S estimate,0.989276861,0.975237967,NA,NA,0.995306966
2022-04-30,QC,Anti-S estimate,0.989874334,0.976515855,NA,NA,0.995627417
2022-05-07,QC,Anti-S estimate,0.990391074,0.977469531,NA,NA,0.995909938
2022-05-14,QC,Anti-S estimate,0.990843561,0.978660078,NA,NA,0.99612951
2022-05-21,QC,Anti-S estimate,0.991245855,0.979308849,NA,NA,0.996323852
2022-05-28,QC,Anti-S estimate,0.991610353,0.980433832,NA,NA,0.996504481
2022-06-04,QC,Anti-S estimate,0.991948214,0.98117597,NA,NA,0.99670154
2022-06-11,QC,Anti-S estimate,0.992269519,0.98173632,NA,NA,0.996921967
2022-06-18,QC,Anti-S estimate,0.99258321,0.982540453,NA,NA,0.997114836
2022-06-25,QC,Anti-S estimate,0.992896851,0.983401337,NA,NA,0.997312404
2022-07-02,QC,Anti-S estimate,0.993215965,0.983796564,NA,NA,0.997523016
2022-07-09,QC,Anti-S estimate,0.993544134,0.984319305,NA,NA,0.997700976
2022-07-16,QC,Anti-S estimate,0.99388387,0.985038343,NA,NA,0.997869257
2022-07-23,QC,Anti-S estimate,0.994236856,0.98541377,NA,NA,0.998031724
2022-07-30,QC,Anti-S estimate,0.994603964,0.985984539,NA,NA,0.998221979
2022-08-06,QC,Anti-S estimate,0.994985137,0.986928551,NA,NA,0.998393588
2022-08-13,QC,Anti-S estimate,0.995379187,0.987710397,NA,NA,0.998579806
2022-08-20,QC,Anti-S estimate,0.995783593,0.98875061,NA,NA,0.998740209
2022-08-27,QC,Anti-S estimate,0.996194173,0.989705225,NA,NA,0.998894893
2022-09-03,QC,Anti-S estimate,0.996599887,0.99066404,NA,NA,0.999045071
2022-09-10,QC,Anti-S estimate,0.996985533,0.991692494,NA,NA,0.99918805
2022-09-17,QC,Anti-S estimate,0.997340589,0.992581494,NA,NA,0.999307337
2022-09-24,QC,Anti-S estimate,0.997659125,0.993436987,NA,NA,0.999405133
2022-10-01,QC,Anti-S estimate,0.997938847,0.994191666,NA,NA,0.999490268
2022-10-08,QC,Anti-S estimate,0.998180039,0.994797453,NA,NA,0.999566271
2022-10-15,QC,Anti-S estimate,0.998384594,0.995392577,NA,NA,0.999621819
2022-10-22,QC,Anti-S estimate,0.998555201,0.995836438,NA,NA,0.999669091
2022-10-29,QC,Anti-S estimate,0.998694782,0.996250138,NA,NA,0.999707873
2022-11-05,QC,Anti-S estimate,0.99880753,0.996547039,NA,NA,0.999740756
2022-11-12,QC,Anti-S estimate,0.998898467,0.996779881,NA,NA,0.999765442
2022-11-19,QC,Anti-S estimate,0.998971642,0.996981609,NA,NA,0.999785726
2022-11-26,QC,Anti-S estimate,0.999030306,0.997112503,NA,NA,0.999799723
2022-12-03,QC,Anti-S estimate,0.999077114,0.997205281,NA,NA,0.999807642
2022-12-10,QC,Anti-S estimate,0.999114289,0.997303102,NA,NA,0.999820235
2022-12-17,QC,Anti-S estimate,0.999143734,0.997405842,NA,NA,0.999829983
2022-12-24,QC,Anti-S estimate,0.999167089,0.997440338,NA,NA,0.999837666
2022-12-31,QC,Anti-S estimate,0.999185737,0.997485175,NA,NA,0.999841293
2023-01-07,QC,Anti-S estimate,0.999200598,0.997522527,NA,NA,0.999846127
2023-01-14,QC,Anti-S estimate,0.999212149,0.997555679,NA,NA,0.999852159
2023-01-21,QC,Anti-S estimate,0.999220785,0.997569761,NA,NA,0.999854001
2023-01-28,QC,Anti-S estimate,0.999226912,0.997611667,NA,NA,0.999858925
2023-02-04,QC,Anti-S estimate,0.999231001,0.997629247,NA,NA,0.999861092
2023-02-11,QC,Anti-S estimate,0.999233609,0.997605111,NA,NA,0.999864267
2023-02-18,QC,Anti-S estimate,0.999235371,0.997568207,NA,NA,0.999868413
2023-02-25,QC,Anti-S estimate,0.999236964,0.997554352,NA,NA,0.999868885
2023-03-04,QC,Anti-S estimate,0.999239028,0.99752394,NA,NA,0.999874049
2023-03-11,QC,Anti-S estimate,0.999241664,0.997542112,NA,NA,0.999878647
2023-03-18,QC,Anti-S estimate,0.999244368,0.997535487,NA,NA,0.999882163
2023-03-25,QC,Anti-S estimate,0.999246612,0.997470089,NA,NA,0.999885206
2023-04-01,QC,Anti-S estimate,0.999247954,0.997506212,NA,NA,0.999886459
2023-04-08,QC,Anti-S estimate,0.99924808,0.997466369,NA,NA,0.999890465
2023-04-15,QC,Anti-S estimate,0.999246822,0.997440699,NA,NA,0.999895819
2023-04-22,QC,Anti-S estimate,0.999244142,0.997383544,NA,NA,0.999899296
2023-04-29,QC,Anti-S estimate,0.999240099,0.997393684,NA,NA,0.99990233
2023-05-06,QC,Anti-S estimate,0.999234781,0.997336308,NA,NA,0.999903856
2023-05-13,QC,Anti-S estimate,0.999228248,0.997354423,NA,NA,0.999904852
2023-05-20,QC,Anti-S estimate,0.999220483,0.997322954,NA,NA,0.999904405
2023-05-27,QC,Anti-S estimate,0.99921139,0.997260654,NA,NA,0.999907514
2023-06-03,QC,Anti-S estimate,0.999200861,0.997214279,NA,NA,0.999907505
